trip_distance,rate_code,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,hour_of_day,trip_duration
7.2,1,1,28.0,0.5,0.5,5.86,0.0,0.3,35.16,161,37,4,2292.0
11.0,1,1,32.5,0.0,0.5,6.65,0.0,0.3,39.95,138,49,8,64.0
9.5,1,1,30.5,0.0,0.5,6.26,0.0,0.3,37.56,249,116,9,83.0
9.0,1,1,26.5,0.0,0.5,2.73,0.0,0.3,31.98,4,7,11,2133.0
11.89,1,1,33.5,0.0,0.5,8.01,5.76,0.3,48.07,138,230,12,1104.0
9.53,1,1,32.5,0.0,0.5,7.81,5.76,0.3,46.87,262,93,12,2162.0
19.65,1,1,56.5,0.0,0.5,12.61,5.76,0.3,75.67,116,56,12,1925.0
7.2,1,1,23.0,0.0,0.5,4.75,0.0,0.3,28.55,151,13,13,1290.0
6.2,1,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,163,148,13,15.000000000000002
15.26,1,1,44.5,0.0,0.5,13.59,0.0,0.3,58.89,138,188,16,676.0
10.13,1,1,29.0,0.0,0.5,8.89,5.76,0.3,44.45,138,79,16,2390.0
11.92,1,1,37.5,0.0,0.5,8.81,5.76,0.3,52.87,138,50,16,1660.0
8.02,1,1,24.0,0.0,0.5,6.11,5.76,0.3,36.67,138,263,17,87.0
9.69,1,1,32.5,0.0,0.5,9.99,0.0,0.3,43.29,244,13,18,96.0
5.39,1,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,249,238,18,1253.0
9.23,1,1,28.0,0.0,0.5,5.76,0.0,0.3,34.56,79,42,19,1431.0
8.25,1,1,25.0,0.0,0.5,9.47,5.76,0.3,41.03,138,141,19,81.0
7.61,1,1,23.0,0.0,0.5,3.8,0.0,0.3,27.6,152,224,19,1799.0
9.62,1,1,27.5,0.5,0.5,8.64,5.76,0.3,43.2,138,239,20,2375.0
10.51,1,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,132,37,21,2208.0
2.5,5,1,60.0,0.0,0.0,12.0,0.0,0.3,72.3,170,158,22,2554.0
12.01,1,1,34.5,0.5,0.5,7.16,0.0,0.3,42.96,132,129,23,1971.0
6.5,1,1,29.5,0.5,0.5,6.15,0.0,0.3,36.95,186,181,0,2653.0
9.8,1,1,32.0,0.5,0.5,6.65,0.0,0.3,39.95,141,95,2,1685.0
7.4,1,1,25.5,0.5,0.5,8.0,0.0,0.3,34.8,164,61,3,916.0
5.9,1,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,48,255,3,1459.0
10.2,1,1,29.5,0.5,0.5,9.2,0.0,0.3,40.0,230,247,4,1884.0
7.64,1,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,107,41,4,2659.0
9.2,1,1,36.5,0.5,0.5,7.55,0.0,0.3,45.35,100,37,4,1642.0
11.23,1,1,32.5,0.0,0.5,6.0,5.76,0.3,45.06,230,138,6,2105.0
10.3,1,1,29.5,0.0,0.5,8.0,5.76,0.3,44.06,138,90,8,1628.0
9.5,1,1,26.5,0.0,0.5,5.45,0.0,0.3,32.75,138,65,10,1240.0
13.46,1,1,44.0,0.0,0.5,8.96,0.0,0.3,53.76,230,202,11,1658.0
9.39,1,1,26.5,0.0,0.5,6.61,5.76,0.3,39.67,224,138,11,2821.0
10.2,1,1,29.5,0.0,0.5,7.21,5.76,0.3,43.27,164,138,12,3314.0
9.3,1,1,27.5,0.0,0.5,8.5,5.76,0.3,42.56,138,90,12,1527.0
8.9,1,1,26.0,0.0,0.5,4.0,0.0,0.3,30.8,132,95,14,3644.0
7.53,1,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,138,255,14,1503.0
9.23,1,1,29.0,0.0,0.5,7.11,5.76,0.3,42.67,138,164,15,1368.0
0.3,1,1,3.0,0.0,0.5,1.14,0.0,0.3,4.94,262,262,15,1448.0
6.1,1,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36,186,256,15,73.0
5.5,1,1,23.5,0.5,0.5,2.48,0.0,0.3,27.28,90,43,0,3649.0
7.13,1,1,29.0,0.5,0.5,7.58,0.0,0.3,37.88,231,151,0,4626.0
12.9,1,1,36.5,0.5,0.5,7.56,0.0,0.3,45.36,125,42,0,1559.0
8.4,1,1,31.0,0.5,0.5,2.5,0.0,0.3,34.8,90,116,1,2600.0
30.42,1,1,83.5,0.5,0.5,19.06,10.5,0.3,114.36,170,265,1,1501.0
16.52,1,1,49.5,0.5,0.5,10.16,0.0,0.3,60.96,163,123,2,986.0
6.1,1,1,22.0,0.5,0.5,0.01,0.0,0.3,23.31,151,224,2,1842.0
6.2,1,1,24.0,0.5,0.5,15.0,0.0,0.3,40.3,137,225,2,2535.0
10.86,1,1,36.0,0.5,0.5,8.61,5.76,0.3,51.67,68,198,2,2050.0
8.31,1,1,29.0,0.5,0.5,7.21,5.76,0.3,45.22,50,52,2,1616.0
5.4,1,1,24.0,0.5,0.5,5.05,0.0,0.3,30.35,232,143,2,1464.0
6.24,1,1,23.0,0.5,0.5,6.08,0.0,0.3,30.38,263,114,3,1921.0
8.1,1,1,26.5,0.5,0.5,5.55,0.0,0.3,33.35,211,42,3,1087.0
11.5,1,1,50.0,0.5,0.5,10.25,0.0,0.3,61.55,230,135,3,1839.0
8.75,1,1,30.0,0.0,0.5,7.7,0.0,0.3,38.5,249,177,7,2291.0
8.3,1,1,23.5,0.0,0.5,3.91,5.76,0.3,33.97,262,138,9,1260.0
15.3,1,1,44.5,0.0,0.5,11.95,2.64,0.3,59.89,170,200,12,2463.0
10.47,1,1,32.0,0.0,0.5,3.8,5.76,0.3,42.36,230,138,12,1615.0
0.2,1,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56,142,163,13,1191.0
6.1,1,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,186,181,13,2166.0
9.22,1,1,27.0,0.0,0.5,6.71,5.76,0.3,40.27,138,224,13,2339.0
14.9,1,1,43.5,0.0,0.5,8.85,0.0,0.3,53.15,138,188,14,1948.0
10.15,1,1,30.5,0.0,0.5,7.41,5.76,0.3,44.47,138,238,15,2330.0
8.2,1,1,33.0,0.0,0.5,7.0,0.0,0.3,40.8,68,61,16,1599.0
8.78,1,1,27.0,0.0,0.5,6.71,5.76,0.3,40.27,138,151,16,1794.0
8.46,1,1,24.5,0.0,0.5,6.21,5.76,0.3,37.27,138,233,18,1785.0
11.6,1,1,33.5,0.5,0.5,6.95,0.0,0.3,41.75,138,181,20,1506.0
26.29,1,1,70.0,0.5,0.5,14.26,0.0,0.3,85.56,132,257,21,968.0
12.17,1,1,35.0,0.5,0.5,7.26,0.0,0.3,43.56,49,49,21,1392.0
9.6,1,1,31.0,0.5,0.5,6.0,0.0,0.3,38.3,138,17,22,2195.0
19.76,1,1,52.5,0.5,0.5,10.76,0.0,0.3,64.56,132,54,23,1398.0
6.6,1,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,48,87,23,2126.0
11.31,1,1,37.0,0.5,0.5,8.81,5.76,0.3,52.87,186,14,1,1909.0
9.45,1,1,28.0,0.5,0.5,5.86,0.0,0.3,37.11,52,198,1,1650.0
11.7,1,1,47.5,0.5,0.5,9.75,0.0,0.3,58.55,229,17,1,2319.0
8.14,1,1,26.0,0.5,0.5,8.19,0.0,0.3,35.49,90,116,2,1490.0
10.68,1,1,35.5,0.5,0.5,7.36,0.0,0.3,44.16,4,164,2,1873.0
6.3,1,1,24.0,0.5,0.5,6.32,0.0,0.3,31.62,249,61,3,1701.0
7.63,1,1,25.0,0.5,0.5,4.0,0.0,0.3,30.3,48,116,3,1587.0
8.9,1,1,29.0,0.5,0.5,7.2,5.76,0.3,43.26,68,198,4,1182.0
9.4,1,1,27.5,0.0,0.5,8.5,5.76,0.3,42.56,236,138,7,2230.0
10.94,1,1,31.0,0.0,0.5,7.51,5.76,0.3,45.07,114,138,11,2484.0
6.4,1,1,22.0,0.0,0.5,5.7,0.0,0.3,28.5,148,36,12,1498.0
0.3,1,1,3.0,0.0,0.5,0.95,0.0,0.3,4.75,264,264,14,3177.0
7.18,1,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,164,261,14,1412.0
11.4,1,1,31.5,0.0,0.5,15.0,0.0,0.3,47.3,138,64,14,1199.0
8.3,1,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,138,37,14,2716.0
9.96,1,1,31.0,0.0,0.5,11.27,5.76,0.3,48.83,138,161,15,2230.0
10.4,1,1,33.5,0.0,0.5,6.01,5.76,0.3,46.07,142,138,15,1777.0
7.87,1,1,25.5,0.0,0.5,8.02,5.76,0.3,40.08,138,166,16,2767.0
9.52,1,1,27.0,0.0,0.5,10.07,5.76,0.3,43.63,138,107,15,5509.0
9.12,1,1,26.0,0.5,0.5,6.61,5.76,0.3,39.67,138,137,22,1636.0
11.58,1,1,32.5,0.5,0.5,5.93,5.76,0.3,45.49,138,170,22,1715.0
11.5,1,1,37.5,0.5,0.5,8.9,5.76,0.3,53.46,50,14,0,1739.0
12.29,1,1,37.5,0.5,0.5,7.76,0.0,0.3,46.56,237,181,0,1286.0
5.79,1,1,25.5,0.5,0.5,4.5,0.0,0.3,31.3,231,239,0,1609.0
5.87,1,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,68,145,1,1571.0
9.77,1,1,35.5,0.5,0.5,7.36,0.0,0.3,46.11,50,17,2,1652.0
13.4,1,1,39.5,0.5,0.5,9.2,0.0,0.3,50.0,113,212,2,2360.0
6.43,1,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,61,249,2,2250.0
6.62,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,186,66,2,2270.0
10.7,1,1,32.5,0.5,0.5,6.75,0.0,0.3,40.55,90,243,3,86.0
8.13,1,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,107,116,4,55.0
10.09,1,1,36.0,0.5,0.5,9.32,0.0,0.3,46.62,80,239,5,1389.0
7.14,1,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,79,129,5,1078.0
9.9,1,1,30.0,0.0,0.5,5.7,0.0,0.3,36.5,68,26,6,3143.0
7.93,1,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,48,36,9,1757.0
11.7,1,1,32.0,0.0,0.5,6.55,0.0,0.3,39.35,132,138,10,2586.0
11.5,1,1,32.5,0.0,0.5,7.5,5.76,0.3,46.56,138,3,12,1981.0
8.77,1,1,24.5,0.0,0.5,6.21,5.76,0.3,37.27,233,138,12,1761.0
10.39,1,1,31.0,0.0,0.5,11.27,5.76,0.3,48.83,138,239,12,37.0
8.6,1,1,25.5,0.0,0.5,5.25,0.0,0.3,31.55,132,95,13,1703.0
4.73,1,1,22.5,0.0,0.5,5.82,0.0,0.3,29.12,263,263,13,1532.0
6.67,1,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36,13,161,14,2423.0
7.75,1,1,23.0,0.0,0.5,5.91,5.76,0.3,35.47,263,223,14,2195.0
10.08,1,1,32.5,0.0,0.5,9.76,5.76,0.3,48.82,138,143,14,1247.0
17.68,3,1,65.5,0.0,0.0,16.46,16.5,0.3,98.76,164,1,14,2243.0
8.7,1,1,25.5,0.0,0.5,5.25,0.0,0.3,31.55,138,233,15,1731.0
9.13,1,1,27.0,0.0,0.5,6.71,5.76,0.3,40.27,107,138,16,1467.0
14.7,1,1,41.5,1.0,0.5,9.8,5.76,0.3,58.86,138,231,16,1328.0
11.76,1,1,34.5,0.0,0.5,7.06,0.0,0.3,42.36,138,231,16,1418.0
17.49,1,1,48.5,0.0,0.5,8.0,0.0,0.3,57.3,132,145,17,2003.0
9.09,1,1,28.0,0.0,0.5,8.64,5.76,0.3,43.2,138,239,17,1011.0
11.9,1,1,36.5,1.0,0.5,6.0,0.0,0.3,44.3,132,85,18,3505.0
7.6,1,1,27.0,0.0,0.5,5.55,0.0,0.3,33.35,230,138,18,77.0
16.62,1,1,46.0,0.5,0.5,5.7,0.0,0.3,53.0,132,146,21,3330.0
21.54,5,1,121.0,0.0,0.5,20.0,5.76,0.3,147.56,223,265,21,1726.0
10.01,1,1,28.0,0.5,0.5,5.86,0.0,0.3,35.16,138,25,23,1568.0
12.1,1,1,33.5,0.0,0.5,8.01,5.76,0.3,48.07,138,79,16,1422.0
8.73,1,1,26.0,0.0,0.5,6.51,5.76,0.3,39.07,138,236,18,1319.0
8.9,1,1,26.0,0.0,0.5,8.14,5.76,0.3,40.7,138,236,17,2054.0
11.4,1,1,39.0,1.0,0.5,10.2,0.0,0.3,51.0,138,132,19,2706.0
14.1,1,1,38.0,0.5,0.5,7.85,0.0,0.3,47.15,264,264,20,1502.0
8.57,1,1,26.5,0.5,0.5,6.71,5.76,0.3,40.27,138,141,21,1979.0
8.04,1,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,48,69,22,3224.0
11.5,1,1,32.5,0.5,0.5,8.45,0.0,0.3,42.25,138,189,23,38.0
9.5,1,1,27.0,0.5,0.5,6.8,5.76,0.3,40.86,138,107,23,1402.0
8.16,1,1,23.0,0.5,0.5,7.52,5.76,0.3,37.58,138,170,23,2466.0
5.31,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,142,4,0,1722.0
6.5,1,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,79,166,0,2478.0
6.4,1,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,234,181,1,3187.0
5.5,1,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,90,255,1,3005.0
16.4,1,1,45.5,0.5,0.5,14.0,0.0,0.3,60.8,202,265,1,2472.0
15.9,1,1,48.0,0.5,0.5,9.85,0.0,0.3,59.15,230,180,2,2056.0
0.03,5,1,120.0,0.0,0.0,5.55,10.5,0.3,136.35,100,48,2,3157.0
8.48,1,1,27.0,0.5,0.5,7.08,0.0,0.3,35.38,211,75,2,1729.0
7.7,1,1,26.5,0.5,0.5,6.95,0.0,0.3,34.75,25,142,2,1860.0
7.01,1,1,25.0,0.5,0.5,4.0,0.0,0.3,30.3,148,189,3,89.0
6.69,1,1,23.0,0.5,0.5,6.08,0.0,0.3,30.38,79,260,3,2072.0
6.7,1,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,181,63,5,1722.0
11.13,1,1,34.5,0.0,0.5,8.82,0.0,0.3,44.12,170,243,8,2240.0
9.25,1,1,28.0,0.0,0.5,20.0,5.76,0.3,54.56,237,138,8,1151.0
24.55,4,1,91.5,0.0,0.5,10.0,5.76,0.3,108.06,138,265,9,2510.0
0.26,1,1,3.0,0.0,0.5,0.68,0.0,0.3,4.48,170,170,10,1978.0
8.5,1,1,25.0,0.0,0.5,6.45,0.0,0.3,32.25,12,89,11,1019.0
10.09,1,1,32.0,0.0,0.5,7.71,5.76,0.3,46.27,138,239,11,1218.0
9.2,1,1,27.5,0.0,0.5,6.8,5.76,0.3,40.86,138,140,11,2051.0
10.8,1,1,30.0,0.0,0.5,3.65,5.76,0.3,40.21,161,138,11,2862.0
0.2,1,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56,142,143,12,1521.0
14.36,3,1,58.0,0.0,0.0,10.0,12.5,0.3,80.8,87,1,11,1858.0
8.7,1,1,26.0,0.0,0.5,5.35,0.0,0.3,32.15,138,49,12,2106.0
14.9,1,1,41.0,0.0,0.5,15.95,11.52,0.3,69.27,263,263,12,2454.0
9.2,1,1,27.0,0.0,0.5,8.35,5.76,0.3,41.91,264,264,13,31.000000000000004
8.73,1,1,27.0,0.0,0.5,8.34,0.0,0.3,36.14,52,237,13,2200.0
13.07,1,1,36.0,0.0,0.5,7.36,0.0,0.3,44.16,137,185,14,3186.0
9.94,1,1,32.0,0.0,0.5,2.5,0.0,0.3,35.3,116,261,15,28334.0
8.8,1,1,27.0,0.5,0.5,10.0,0.0,0.3,38.3,232,190,1,1514.0
13.2,1,1,38.5,0.5,0.5,7.95,0.0,0.3,47.75,114,42,2,2540.0
7.94,1,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56,162,97,2,1491.0
8.4,1,1,27.0,0.5,0.5,5.65,0.0,0.3,33.95,144,198,2,2430.0
8.12,1,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,161,198,2,1429.0
0.04,1,1,2.5,0.5,0.5,0.57,0.0,0.3,4.37,246,246,2,1674.0
8.34,1,1,27.0,0.5,0.5,8.49,0.0,0.3,36.79,164,181,3,1203.0
8.09,1,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,211,41,3,2.0
0.24,1,1,3.0,0.5,0.5,0.86,0.0,0.3,5.16,209,87,4,3965.000000000001
20.88,3,1,74.0,0.0,0.0,17.36,12.5,0.3,104.16,24,1,6,2996.0
10.5,1,1,29.0,0.0,0.5,5.95,0.0,0.3,35.75,264,264,6,6623.0
12.4,1,1,35.5,0.0,0.5,7.25,0.0,0.3,43.55,48,126,7,3584.0
7.68,1,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96,97,140,7,3295.0
10.94,1,1,34.0,0.0,0.5,6.96,0.0,0.3,41.76,132,37,8,3194.0
8.0,1,1,25.0,0.0,0.5,6.3,5.76,0.3,37.86,138,75,10,2538.0
7.09,1,1,25.0,0.0,0.5,5.16,0.0,0.3,30.96,238,231,10,3027.0
6.84,1,1,24.5,0.0,0.5,7.59,0.0,0.3,32.89,186,223,11,2085.0
7.09,1,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,138,121,11,2329.0
8.68,1,1,25.5,0.0,0.5,6.41,5.76,0.3,38.47,138,262,11,2725.0
9.2,1,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36,170,243,11,2863.0
10.2,1,1,31.5,0.0,0.5,5.71,5.76,0.3,43.77,140,93,12,1466.0
9.7,1,1,28.5,0.0,0.5,7.0,5.76,0.3,42.06,138,243,14,2329.0
9.66,1,1,29.0,0.0,0.5,8.89,5.76,0.3,44.45,264,264,15,1863.0
17.85,3,1,68.0,0.0,0.0,17.31,18.26,0.3,103.87,164,1,15,2161.0
15.64,1,1,43.5,0.0,0.5,8.86,0.0,0.3,53.16,132,112,16,1484.0
6.82,1,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,236,114,16,2604.0
0.28,1,1,3.0,0.0,0.5,0.95,0.0,0.3,4.75,237,237,17,2104.0
8.32,1,1,24.5,0.0,0.5,6.32,0.0,0.3,31.62,138,255,17,2268.0
10.48,1,1,33.0,0.0,0.5,6.76,0.0,0.3,40.56,138,144,17,1300.0
7.75,1,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,87,238,18,1834.0
9.0,1,1,26.5,0.0,0.5,5.45,0.0,0.3,32.75,138,148,18,2697.0
10.6,1,1,30.5,0.5,0.5,6.35,0.0,0.3,38.15,138,249,22,1772.0
7.55,1,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,138,255,15,1946.0
17.3,3,1,70.0,0.0,0.0,5.2,12.5,0.3,88.0,162,1,16,2601.0
8.4,1,1,25.0,0.0,0.5,5.15,0.0,0.3,30.95,236,66,17,1667.0
7.88,1,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36,138,255,18,3515.0
5.37,1,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56,87,142,18,2656.0
9.56,1,1,28.0,0.5,0.5,8.76,5.76,0.3,43.82,138,90,20,2469.0
10.2,1,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,138,62,21,1577.0
10.35,1,1,29.5,0.5,0.5,7.31,5.76,0.3,43.87,138,113,23,2125.0
11.5,1,1,35.5,0.0,0.5,6.53,0.0,0.3,42.83,138,249,16,2447.0
9.41,1,1,27.0,0.0,0.5,6.71,5.76,0.3,40.27,138,170,16,2254.0
8.0,1,1,26.5,0.0,0.5,8.19,0.0,0.3,35.49,138,237,16,2311.0
8.0,1,1,23.5,0.0,0.5,6.0,5.76,0.3,36.06,138,233,16,2086.0
10.73,1,1,32.5,0.0,0.5,9.76,5.76,0.3,48.82,138,113,17,1676.0
8.13,1,1,26.5,0.5,0.5,6.95,0.0,0.3,34.75,114,7,20,2197.0
8.69,1,1,26.5,0.5,0.5,6.04,5.76,0.3,39.6,138,90,20,2931.0
14.89,1,1,40.0,0.5,0.5,9.41,5.76,0.3,56.47,138,87,21,2181.0
8.0,1,1,23.5,0.5,0.5,5.5,5.76,0.3,36.06,138,170,22,1458.0
20.7,1,1,56.0,0.5,0.5,11.45,0.0,0.3,68.75,132,181,23,70.0
12.6,1,1,36.5,0.5,0.5,7.55,0.0,0.3,45.35,132,190,23,1836.0
3.4,1,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,161,239,0,1839.0
10.71,1,1,36.0,0.5,0.5,7.46,0.0,0.3,44.76,142,158,1,2938.0
11.25,1,1,32.0,0.5,0.5,6.66,0.0,0.3,39.96,256,14,1,1688.0
12.17,1,1,38.5,0.5,0.5,7.96,0.0,0.3,49.71,228,230,2,87.0
11.8,5,1,75.0,0.0,0.0,4.2,10.5,0.3,90.0,234,265,2,1878.0
14.82,1,1,43.0,0.5,0.5,11.74,2.64,0.3,58.68,148,200,3,2075.0
13.56,1,1,40.5,0.5,0.5,8.36,0.0,0.3,50.16,263,73,3,2485.0
10.5,1,1,29.5,0.5,0.5,6.15,0.0,0.3,36.95,255,14,4,1741.0
11.49,1,1,35.5,0.5,0.5,10.64,5.76,0.3,53.2,234,121,5,1092.0
27.79,1,1,72.5,0.0,0.5,14.66,0.0,0.3,87.96,132,89,6,1833.0
10.9,1,1,31.5,0.0,0.5,6.45,0.0,0.3,38.75,186,138,7,1893.0
9.1,1,1,26.5,0.0,0.5,5.45,0.0,0.3,32.75,138,97,9,1172.0
11.94,1,1,35.0,0.0,0.5,8.31,5.76,0.3,49.87,230,138,11,1674.0
9.5,1,1,29.0,0.0,0.5,7.45,0.0,0.3,37.25,163,138,11,1220.0
14.48,1,1,40.5,0.0,0.5,8.26,0.0,0.3,49.56,132,226,13,1231.0
12.24,1,1,33.5,0.0,0.5,6.86,0.0,0.3,41.16,45,138,14,1622.0
10.38,1,1,31.0,0.0,0.5,7.51,5.76,0.3,45.07,138,163,14,1533.0
10.82,1,1,32.5,0.0,0.5,7.81,5.76,0.3,46.87,138,48,15,1463.0
10.78,1,1,33.0,0.0,0.5,7.91,5.76,0.3,47.47,138,68,15,1610.0
15.92,3,1,61.0,0.0,0.0,15.78,17.6,0.3,94.68,50,1,16,1799.0
8.42,1,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36,162,25,16,1388.0
6.79,1,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,166,107,19,89.0
10.9,1,1,31.5,0.5,0.5,6.55,0.0,0.3,39.35,138,181,20,960.0
26.1,1,1,70.0,0.5,0.5,14.65,2.16,0.3,88.11,138,27,21,1176.0
9.75,1,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,223,54,22,2440.0
16.71,1,1,47.0,0.5,0.5,9.66,0.0,0.3,57.96,132,188,22,1475.0
8.57,1,1,25.0,0.5,0.5,6.41,5.76,0.3,38.47,138,141,23,1384.0
7.8,1,1,26.5,0.5,0.5,5.55,0.0,0.3,33.35,113,166,2,2165.0
5.8,1,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,186,106,2,1552.0
7.25,1,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,186,61,3,2083.0
14.4,1,1,39.0,0.0,0.5,9.95,0.0,0.3,49.75,132,7,6,915.0
10.6,1,1,32.5,0.0,0.5,6.65,0.0,0.3,39.95,48,138,6,1180.0
7.13,1,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,74,107,11,51.0
17.8,3,1,65.5,0.0,0.0,16.26,15.5,0.3,97.56,186,1,12,1411.0
12.06,1,1,33.5,0.0,0.5,8.01,5.76,0.3,48.07,170,138,12,2347.0
6.13,1,1,22.0,0.0,0.5,4.0,0.0,0.3,26.8,261,186,13,1886.0
15.56,1,1,43.5,0.0,0.5,10.01,5.76,0.3,60.07,138,87,15,1837.0
16.3,1,1,47.5,0.0,0.5,9.66,0.0,0.3,57.96,132,89,15,2335.0
7.76,1,1,23.5,0.0,0.5,6.01,5.76,0.3,36.07,138,42,15,1642.0
8.99,1,1,26.0,0.0,0.5,8.14,5.76,0.3,40.7,138,162,15,2476.0
9.73,1,1,28.0,0.0,0.5,6.91,5.76,0.3,41.47,138,229,15,2393.0
15.93,1,1,46.0,0.0,0.5,9.36,0.0,0.3,56.16,132,256,16,1514.0
7.3,1,1,26.0,0.0,0.5,4.0,0.0,0.3,30.8,144,151,16,2866.0
7.42,1,1,22.0,0.0,0.5,5.7,0.0,0.3,28.5,138,112,16,1548.0
9.58,1,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,138,186,16,1022.0
12.4,1,1,35.5,0.0,0.5,8.41,5.76,0.3,50.47,138,87,17,1252.0
7.88,1,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36,138,229,18,53.0
11.78,1,1,32.0,0.0,0.5,6.56,0.0,0.3,39.36,132,138,18,1268.0
19.4,1,1,52.5,0.0,0.5,13.32,0.0,0.3,66.62,132,25,19,36.0
8.5,1,1,27.0,0.5,0.5,5.66,0.0,0.3,33.96,107,152,20,2613.0
21.6,1,1,58.5,0.5,0.5,10.0,0.0,0.3,69.8,132,14,21,930.0
15.38,1,1,42.0,0.5,0.5,14.72,5.76,0.3,63.78,162,15,21,1118.0
7.82,1,1,24.0,0.5,0.5,9.32,5.76,0.3,40.38,138,41,23,1445.0
6.73,1,1,23.5,0.5,0.5,6.2,0.0,0.3,31.0,113,106,0,1408.0
6.4,1,1,26.0,0.5,0.5,5.46,0.0,0.3,34.71,143,79,0,1176.0
7.3,1,1,25.0,0.5,0.5,3.95,0.0,0.3,30.25,238,261,1,3590.0
7.24,1,1,24.5,0.5,0.5,5.16,0.0,0.3,30.96,170,198,1,3989.000000000001
9.0,1,1,29.5,0.5,0.5,6.16,0.0,0.3,36.96,261,166,2,3306.0
7.6,1,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36,41,234,2,44.0
0.3,1,1,3.0,0.5,0.5,1.05,0.0,0.3,5.35,229,162,2,1989.0
8.79,1,1,28.0,0.5,0.5,4.0,0.0,0.3,33.3,170,61,2,1855.0
8.43,1,1,27.5,0.5,0.5,2.5,0.0,0.3,31.3,79,61,4,1481.0
9.76,1,1,29.5,0.5,0.5,6.16,0.0,0.3,36.96,148,42,4,1681.0
19.0,1,1,52.5,0.0,0.5,11.8,5.76,0.3,70.86,100,149,6,1571.0
13.2,1,1,38.5,0.0,0.5,7.85,0.0,0.3,47.15,138,61,13,1253.0
8.86,1,1,26.0,0.0,0.5,8.14,5.76,0.3,40.7,138,238,15,52.0
5.2,1,1,25.5,0.5,0.5,5.09,0.0,0.3,31.89,100,166,0,4225.0
13.01,1,1,35.5,0.5,0.5,7.36,0.0,0.3,44.16,138,65,0,3022.0
5.4,1,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,231,239,1,3034.0
11.04,1,1,31.5,0.5,0.5,7.71,5.76,0.3,46.27,107,107,1,2219.0
8.96,1,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,262,52,1,2806.0
8.38,1,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,249,116,2,1669.0
6.08,1,1,23.0,0.5,0.5,6.08,0.0,0.3,30.38,148,239,2,1903.0
7.88,1,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,79,166,2,1745.0
6.25,1,1,21.5,0.5,0.5,6.84,0.0,0.3,29.64,79,151,2,2220.0
6.19,1,1,24.5,0.5,0.5,2.08,0.0,0.3,27.88,231,263,2,1968.0
5.01,5,1,62.0,0.0,0.5,6.0,0.0,0.3,68.8,246,265,4,2385.0
7.52,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,209,263,4,2484.0
