Age,Gender,Time_Spent,Product_Category,Purchased,Number_of_Items_Viewed,Device_Used
37,Male,6,Electronics,0,5,Desktop
20,Male,33,Clothing,1,17,Tablet
38,Male,7,Electronics,0,13,Desktop
62,Male,25,Electronics,0,5,Desktop
21,Female,38,Books,0,9,Tablet
49,Female,19,Electronics,1,10,Desktop
52,Male,29,Clothing,1,1,Tablet
47,Male,10,Books,0,17,Tablet
54,Male,21,Books,0,6,Tablet
60,Female,16,Books,1,5,Mobile
44,Female,8,Clothing,0,9,Desktop
60,Female,14,Books,0,3,Tablet
63,Male,46,Clothing,0,6,Desktop
23,Female,24,Electronics,0,4,Tablet
52,Male,7,Electronics,0,17,Mobile
40,Female,47,Books,1,15,Mobile
37,Female,14,Books,1,10,Desktop
38,Female,7,Clothing,1,11,Tablet
55,Male,47,Books,1,8,Mobile
42,Female,5,Electronics,0,15,Tablet
48,Female,20,Clothing,1,13,Tablet
30,Female,22,Electronics,1,7,Desktop
58,Female,22,Electronics,0,2,Tablet
45,Male,44,Electronics,0,9,Desktop
32,Female,25,Electronics,0,9,Desktop
23,Male,37,Electronics,0,11,Tablet
52,Male,15,Books,0,4,Mobile
24,Male,24,Clothing,0,4,Desktop
63,Male,5,Clothing,0,4,Mobile
26,Male,45,Electronics,0,5,Tablet
23,Male,29,Electronics,1,14,Mobile
43,Female,5,Clothing,0,8,Mobile
35,Male,6,Books,1,19,Desktop
20,Female,13,Books,1,2,Desktop
21,Male,6,Clothing,1,9,Desktop
62,Male,36,Books,0,14,Mobile
64,Female,41,Electronics,1,2,Desktop
26,Male,13,Books,1,3,Mobile
42,Male,31,Electronics,1,6,Tablet
37,Male,36,Books,1,17,Desktop
61,Male,24,Electronics,1,9,Desktop
48,Male,30,Books,0,19,Desktop
40,Male,7,Books,0,10,Mobile
60,Female,32,Electronics,1,17,Desktop
35,Male,32,Electronics,1,12,Mobile
38,Female,39,Clothing,1,17,Mobile
50,Female,47,Clothing,0,15,Tablet
52,Male,45,Clothing,0,6,Desktop
22,Male,31,Clothing,0,12,Desktop
37,Female,31,Electronics,1,2,Mobile
61,Female,46,Books,1,5,Mobile
47,Female,33,Books,0,10,Tablet
36,Male,29,Clothing,0,3,Tablet
59,Female,31,Clothing,1,3,Mobile
22,Male,30,Clothing,0,1,Mobile
35,Male,31,Electronics,1,17,Desktop
26,Male,49,Electronics,0,19,Mobile
61,Female,44,Clothing,0,18,Mobile
28,Female,12,Books,0,12,Mobile
24,Male,31,Books,0,2,Tablet
62,Male,24,Electronics,1,13,Desktop
48,Female,6,Books,0,16,Desktop
58,Female,35,Books,0,5,Desktop
41,Female,9,Electronics,0,11,Mobile
32,Male,6,Clothing,1,12,Mobile
49,Male,38,Books,0,5,Mobile
62,Male,13,Electronics,1,10,Desktop
47,Female,36,Books,1,8,Tablet
57,Male,29,Clothing,1,16,Tablet
59,Male,27,Clothing,0,1,Tablet
24,Male,25,Books,1,13,Mobile
41,Male,20,Books,0,19,Tablet
57,Female,43,Clothing,0,5,Desktop
42,Male,45,Electronics,1,3,Desktop
59,Male,49,Clothing,0,17,Desktop
36,Female,25,Electronics,1,1,Desktop
28,Female,15,Clothing,1,15,Tablet
37,Male,36,Books,0,2,Mobile
54,Male,35,Electronics,1,6,Tablet
56,Male,37,Clothing,0,10,Tablet
53,Male,21,Clothing,0,19,Tablet
62,Female,9,Electronics,1,13,Tablet
55,Male,35,Books,1,6,Mobile
27,Male,24,Electronics,0,11,Tablet
46,Female,15,Clothing,1,17,Tablet
43,Female,5,Electronics,1,6,Desktop
36,Female,35,Books,1,8,Tablet
41,Female,12,Books,0,4,Mobile
48,Female,16,Electronics,0,1,Tablet
62,Male,47,Books,0,19,Desktop
48,Male,42,Books,0,14,Mobile
50,Male,23,Clothing,1,4,Tablet
19,Male,16,Clothing,0,6,Desktop
29,Male,11,Electronics,1,13,Mobile
39,Female,35,Electronics,1,18,Mobile
30,Male,27,Electronics,1,18,Desktop
18,Male,27,Clothing,0,6,Mobile
22,Male,18,Clothing,0,12,Mobile
22,Female,6,Electronics,0,16,Mobile
61,Male,29,Electronics,1,4,Mobile
23,Female,24,Books,1,9,Tablet
27,Male,42,Electronics,1,19,Mobile
49,Male,49,Clothing,1,4,Desktop
51,Female,16,Clothing,1,17,Mobile
33,Female,28,Clothing,0,9,Tablet
60,Female,45,Clothing,0,15,Mobile
32,Female,35,Books,1,17,Desktop
31,Female,25,Books,0,18,Tablet
63,Male,29,Books,0,19,Tablet
47,Male,27,Clothing,1,18,Desktop
45,Female,43,Books,0,14,Mobile
26,Female,14,Electronics,0,13,Mobile
35,Female,6,Electronics,0,4,Mobile
50,Male,42,Books,1,12,Tablet
61,Female,13,Clothing,1,17,Tablet
18,Female,13,Clothing,0,11,Mobile
38,Male,38,Clothing,0,11,Mobile
38,Male,27,Books,1,11,Mobile
57,Female,5,Electronics,1,15,Tablet
32,Female,30,Books,0,9,Mobile
27,Male,8,Clothing,1,13,Desktop
32,Female,18,Clothing,1,10,Tablet
62,Male,20,Electronics,0,18,Tablet
34,Female,12,Clothing,1,8,Mobile
25,Female,42,Books,0,12,Tablet
35,Female,23,Electronics,0,7,Tablet
22,Female,12,Electronics,0,14,Mobile
49,Male,48,Electronics,0,18,Desktop
27,Male,44,Electronics,0,9,Mobile
57,Male,32,Electronics,0,3,Tablet
26,Female,47,Clothing,1,16,Tablet
35,Male,12,Books,1,7,Tablet
53,Female,45,Electronics,0,3,Desktop
22,Male,32,Books,1,3,Tablet
54,Male,33,Clothing,1,13,Desktop
51,Male,28,Books,0,17,Tablet
26,Male,23,Clothing,0,16,Desktop
45,Male,43,Books,1,12,Desktop
19,Male,11,Clothing,1,5,Mobile
28,Male,9,Electronics,0,14,Desktop
35,Female,27,Books,1,17,Mobile
22,Female,24,Electronics,1,13,Desktop
41,Male,24,Electronics,0,4,Desktop
33,Female,17,Books,0,6,Tablet
33,Female,40,Electronics,1,3,Tablet
52,Female,35,Electronics,1,5,Mobile
46,Female,16,Electronics,0,12,Desktop
41,Female,22,Books,0,15,Desktop
32,Female,34,Clothing,1,19,Mobile
54,Male,22,Electronics,1,19,Mobile
53,Male,15,Electronics,1,15,Desktop
31,Male,27,Clothing,1,11,Mobile
62,Male,7,Electronics,1,1,Mobile
48,Female,34,Electronics,1,3,Tablet
20,Female,36,Clothing,0,17,Tablet
33,Male,9,Books,0,7,Mobile
46,Male,12,Clothing,1,18,Desktop
33,Male,36,Books,0,4,Mobile
21,Female,34,Clothing,1,5,Desktop
63,Male,5,Clothing,1,11,Mobile
18,Male,46,Books,1,6,Tablet
25,Female,42,Electronics,0,2,Tablet
57,Male,19,Electronics,1,1,Tablet
58,Male,36,Electronics,0,7,Mobile
40,Male,23,Electronics,1,12,Tablet
22,Male,22,Electronics,0,19,Mobile
29,Female,23,Clothing,0,15,Desktop
45,Female,6,Books,1,12,Desktop
44,Female,47,Books,1,19,Tablet
20,Female,29,Books,0,3,Mobile
38,Female,34,Electronics,1,16,Mobile
42,Male,31,Clothing,0,2,Desktop
31,Male,12,Electronics,1,10,Tablet
34,Male,34,Electronics,1,15,Desktop
54,Male,5,Electronics,1,2,Desktop
21,Male,6,Books,1,9,Mobile
36,Female,23,Clothing,1,16,Tablet
44,Female,12,Books,0,19,Mobile
50,Male,38,Electronics,1,19,Mobile
33,Male,28,Clothing,1,14,Tablet
59,Male,31,Clothing,1,2,Desktop
37,Female,43,Electronics,1,18,Tablet
23,Male,47,Books,0,9,Tablet
47,Male,19,Electronics,1,2,Desktop
31,Female,19,Clothing,1,10,Desktop
56,Female,37,Clothing,1,1,Desktop
34,Female,20,Electronics,1,3,Tablet
36,Female,7,Books,1,3,Mobile
33,Female,43,Clothing,1,8,Mobile
49,Female,34,Electronics,1,14,Mobile
43,Male,12,Electronics,1,10,Mobile
42,Male,9,Clothing,1,17,Tablet
34,Female,9,Electronics,0,13,Mobile
58,Female,21,Books,1,10,Desktop
45,Male,10,Electronics,1,18,Mobile
37,Male,39,Electronics,0,13,Mobile
45,Female,12,Clothing,1,10,Tablet
36,Female,42,Books,0,18,Tablet
35,Female,39,Books,1,18,Mobile
36,Male,22,Clothing,0,16,Mobile
52,Male,14,Clothing,0,16,Desktop
40,Female,46,Clothing,1,5,Mobile
48,Male,11,Electronics,1,3,Tablet
50,Male,5,Electronics,1,19,Tablet
41,Female,30,Clothing,0,15,Tablet
57,Female,24,Electronics,0,1,Tablet
42,Male,14,Electronics,0,19,Tablet
53,Male,18,Books,1,13,Tablet
38,Male,17,Clothing,1,16,Mobile
22,Male,6,Books,0,8,Mobile
23,Male,9,Clothing,1,12,Mobile
19,Male,5,Electronics,0,12,Mobile
38,Male,9,Clothing,0,17,Desktop
55,Female,18,Books,0,14,Desktop
50,Male,10,Books,1,5,Desktop
48,Female,18,Electronics,1,19,Mobile
56,Female,15,Books,0,9,Tablet
62,Male,41,Electronics,1,9,Desktop
60,Male,19,Electronics,1,6,Desktop
62,Male,31,Electronics,0,10,Mobile
58,Male,49,Books,1,2,Mobile
64,Male,38,Electronics,1,5,Tablet
38,Female,6,Clothing,1,2,Desktop
50,Male,49,Electronics,1,5,Desktop
60,Female,33,Clothing,1,12,Tablet
47,Female,8,Electronics,1,6,Desktop
52,Male,13,Books,0,2,Tablet
35,Male,21,Books,0,16,Desktop
63,Male,29,Electronics,1,7,Desktop
36,Male,16,Clothing,0,14,Mobile
57,Female,8,Electronics,1,18,Desktop
39,Male,18,Clothing,0,6,Mobile
59,Female,6,Clothing,1,5,Desktop
62,Male,46,Electronics,0,10,Tablet
53,Female,23,Books,0,16,Mobile
38,Female,37,Books,1,14,Desktop
21,Female,42,Electronics,1,7,Desktop
47,Male,49,Clothing,0,2,Desktop
25,Male,40,Electronics,0,5,Tablet
41,Male,20,Books,0,5,Mobile
24,Male,49,Clothing,0,9,Mobile
48,Female,41,Books,1,11,Mobile
23,Female,15,Electronics,1,13,Tablet
32,Male,31,Books,1,10,Desktop
22,Male,27,Clothing,0,5,Desktop
59,Male,26,Books,0,15,Mobile
19,Male,19,Clothing,1,4,Desktop
32,Male,7,Electronics,1,14,Desktop
48,Female,11,Electronics,1,5,Desktop
26,Female,34,Electronics,0,18,Tablet
18,Male,47,Clothing,0,3,Desktop
48,Female,24,Clothing,0,11,Desktop
35,Male,6,Clothing,0,6,Tablet
53,Male,15,Books,1,16,Mobile
22,Male,45,Books,0,16,Tablet
47,Female,30,Books,0,10,Mobile
61,Male,9,Books,1,14,Mobile
30,Male,18,Clothing,0,3,Tablet
57,Male,19,Books,1,15,Mobile
22,Male,9,Clothing,1,14,Mobile
36,Female,40,Electronics,1,2,Mobile
42,Female,49,Electronics,1,19,Tablet
58,Female,24,Electronics,1,9,Tablet
18,Male,44,Clothing,0,3,Tablet
37,Female,43,Electronics,1,3,Tablet
43,Male,34,Electronics,1,15,Desktop
31,Male,14,Clothing,0,3,Desktop
38,Female,15,Books,0,15,Tablet
57,Female,23,Books,1,11,Mobile
22,Female,44,Books,1,2,Tablet
33,Female,29,Electronics,0,12,Tablet
21,Female,48,Clothing,1,18,Desktop
49,Male,45,Electronics,1,2,Desktop
37,Female,42,Books,0,16,Desktop
32,Female,29,Clothing,0,10,Desktop
63,Female,49,Clothing,0,8,Mobile
37,Male,8,Electronics,0,13,Desktop
30,Male,16,Books,0,14,Tablet
49,Female,45,Clothing,0,3,Mobile
22,Female,22,Books,1,8,Tablet
42,Male,34,Clothing,1,11,Desktop
24,Male,14,Books,0,2,Desktop
56,Male,33,Books,1,5,Mobile
25,Female,16,Electronics,0,5,Tablet
64,Female,24,Electronics,1,12,Desktop
20,Female,42,Electronics,0,7,Mobile
56,Male,28,Books,1,2,Tablet
23,Female,10,Books,1,6,Mobile
30,Male,47,Clothing,1,6,Desktop
64,Female,14,Clothing,0,11,Tablet
27,Female,40,Electronics,0,8,Mobile
25,Female,16,Books,0,9,Desktop
59,Female,29,Electronics,1,5,Mobile
61,Female,41,Clothing,1,11,Mobile
39,Male,38,Electronics,1,14,Mobile
63,Female,44,Clothing,1,4,Desktop
50,Male,40,Books,0,10,Tablet
62,Female,33,Clothing,1,9,Mobile
52,Female,11,Clothing,0,1,Desktop
60,Female,38,Books,1,11,Tablet
39,Male,36,Clothing,1,4,Desktop
54,Female,15,Electronics,0,8,Tablet
50,Male,42,Electronics,0,5,Mobile
24,Female,20,Clothing,1,11,Tablet
36,Male,39,Books,0,12,Tablet
61,Female,40,Electronics,1,15,Tablet
37,Female,41,Clothing,1,16,Desktop
43,Female,30,Clothing,0,18,Mobile
48,Female,20,Electronics,1,1,Tablet
46,Male,30,Electronics,1,6,Desktop
34,Female,11,Clothing,0,11,Desktop
46,Male,37,Electronics,0,3,Tablet
64,Male,41,Clothing,0,2,Tablet
28,Female,38,Clothing,0,11,Mobile
63,Male,5,Books,1,10,Mobile
37,Female,42,Electronics,1,2,Mobile
20,Male,41,Books,0,13,Tablet
53,Male,24,Clothing,0,1,Mobile
32,Female,14,Clothing,1,13,Mobile
60,Male,30,Electronics,1,4,Desktop
37,Female,42,Books,0,14,Tablet
61,Male,43,Clothing,0,6,Mobile
26,Female,27,Electronics,1,18,Tablet
27,Male,14,Clothing,1,3,Tablet
30,Female,44,Clothing,1,6,Tablet
42,Male,30,Books,0,16,Tablet
37,Female,38,Books,0,10,Desktop
55,Male,49,Clothing,1,2,Desktop
52,Female,15,Electronics,0,15,Tablet
31,Female,14,Clothing,0,6,Desktop
40,Male,41,Electronics,0,7,Desktop
50,Male,41,Clothing,1,1,Mobile
44,Male,24,Books,1,1,Mobile
21,Female,20,Books,1,14,Tablet
58,Female,11,Books,0,15,Tablet
44,Female,20,Electronics,0,11,Tablet
62,Female,5,Clothing,0,16,Desktop
38,Female,30,Electronics,0,9,Mobile
30,Female,41,Electronics,1,4,Mobile
46,Female,31,Books,1,13,Desktop
56,Male,43,Books,1,2,Desktop
36,Female,42,Clothing,0,14,Mobile
34,Female,22,Electronics,1,18,Tablet
64,Male,29,Books,1,19,Desktop
35,Male,21,Books,1,2,Tablet
48,Male,47,Books,1,2,Tablet
47,Male,45,Books,1,12,Tablet
19,Male,23,Electronics,0,9,Desktop
50,Male,32,Electronics,0,13,Desktop
31,Male,9,Books,1,14,Tablet
52,Female,7,Clothing,0,13,Desktop
60,Male,19,Books,0,9,Mobile
21,Male,14,Books,0,19,Desktop
24,Female,21,Electronics,1,7,Mobile
48,Female,20,Electronics,0,7,Tablet
31,Female,8,Electronics,1,10,Mobile
24,Female,39,Electronics,0,15,Tablet
59,Female,7,Electronics,1,9,Desktop
30,Male,20,Books,1,17,Tablet
63,Female,7,Clothing,0,10,Mobile
23,Female,28,Electronics,0,16,Mobile
57,Male,29,Books,1,6,Mobile
40,Male,20,Books,0,18,Desktop
56,Male,30,Books,0,3,Desktop
56,Male,48,Electronics,1,15,Desktop
53,Female,33,Books,1,4,Tablet
22,Male,40,Electronics,1,16,Tablet
44,Female,25,Clothing,1,10,Tablet
29,Female,44,Books,0,14,Desktop
33,Female,14,Electronics,1,3,Tablet
27,Male,36,Clothing,0,17,Desktop
55,Male,13,Books,1,15,Tablet
63,Female,34,Clothing,1,2,Tablet
46,Female,29,Clothing,1,5,Tablet
29,Male,12,Clothing,0,4,Mobile
50,Female,36,Electronics,0,1,Mobile
22,Male,26,Books,1,15,Mobile
19,Male,19,Books,0,18,Desktop
34,Female,7,Electronics,1,15,Mobile
50,Male,7,Clothing,0,12,Tablet
52,Female,35,Books,1,6,Desktop
55,Male,37,Clothing,1,16,Mobile
34,Male,49,Electronics,1,15,Tablet
52,Male,31,Clothing,1,3,Desktop
24,Male,46,Books,0,15,Tablet
64,Male,8,Electronics,1,19,Tablet
39,Male,11,Books,0,19,Tablet
25,Female,25,Electronics,1,18,Tablet
60,Female,27,Books,1,9,Mobile
34,Female,12,Electronics,0,8,Mobile
45,Female,18,Electronics,0,8,Desktop
26,Female,6,Clothing,1,15,Tablet
26,Male,44,Electronics,0,2,Mobile
21,Female,24,Electronics,1,18,Tablet
29,Female,14,Electronics,1,13,Mobile
60,Male,6,Clothing,1,10,Tablet
20,Female,28,Electronics,0,13,Desktop
55,Female,8,Books,0,5,Mobile
50,Female,25,Electronics,1,10,Tablet
59,Female,43,Clothing,1,2,Desktop
32,Male,37,Books,1,1,Mobile
59,Female,29,Electronics,0,5,Tablet
22,Female,13,Clothing,0,7,Mobile
22,Female,6,Electronics,0,3,Desktop
50,Female,24,Clothing,1,2,Desktop
37,Male,33,Clothing,0,10,Tablet
63,Male,39,Clothing,1,17,Desktop
36,Male,8,Electronics,0,7,Desktop
22,Female,28,Electronics,1,9,Desktop
59,Male,9,Books,0,11,Desktop
58,Male,21,Electronics,1,19,Desktop
23,Male,9,Electronics,1,9,Desktop
42,Female,34,Electronics,0,8,Mobile
28,Female,7,Clothing,1,14,Tablet
28,Female,28,Books,0,8,Mobile
20,Female,24,Books,0,19,Tablet
52,Female,22,Electronics,0,7,Mobile
40,Male,45,Electronics,0,15,Mobile
27,Female,14,Books,0,10,Mobile
52,Female,16,Books,1,3,Desktop
30,Male,5,Electronics,0,11,Tablet
30,Female,42,Books,1,10,Mobile
42,Male,31,Clothing,1,5,Mobile
35,Female,19,Electronics,0,3,Tablet
35,Male,26,Clothing,1,17,Tablet
37,Male,48,Electronics,0,6,Mobile
27,Male,39,Books,0,8,Mobile
48,Female,30,Clothing,0,5,Desktop
45,Female,27,Books,0,10,Desktop
30,Male,6,Clothing,1,16,Tablet
43,Male,10,Clothing,0,12,Tablet
34,Male,15,Clothing,1,5,Tablet
61,Female,48,Clothing,1,12,Tablet
27,Female,45,Books,0,7,Mobile
63,Male,25,Books,0,8,Desktop
28,Female,6,Books,1,11,Tablet
50,Female,48,Books,0,19,Tablet
41,Female,36,Electronics,0,12,Desktop
41,Male,11,Clothing,0,17,Tablet
64,Female,39,Books,0,5,Mobile
39,Female,36,Electronics,1,6,Desktop
63,Male,21,Clothing,0,13,Mobile
57,Male,28,Clothing,0,18,Tablet
37,Male,17,Clothing,1,15,Desktop
55,Male,49,Electronics,1,8,Mobile
56,Male,34,Clothing,1,19,Tablet
41,Female,34,Electronics,0,1,Tablet
42,Male,29,Electronics,1,18,Mobile
40,Female,27,Electronics,1,3,Mobile
50,Male,5,Books,0,9,Tablet
55,Male,13,Clothing,0,10,Desktop
47,Male,30,Clothing,0,19,Tablet
19,Female,35,Clothing,1,9,Desktop
60,Female,29,Clothing,0,11,Desktop
56,Male,45,Clothing,1,13,Desktop
26,Male,41,Electronics,1,18,Desktop
32,Female,23,Electronics,0,4,Tablet
30,Female,39,Books,1,4,Mobile
49,Male,9,Electronics,0,10,Mobile
56,Male,45,Clothing,0,15,Tablet
41,Female,11,Clothing,0,6,Tablet
26,Male,14,Electronics,0,16,Desktop
30,Female,39,Electronics,0,15,Tablet
44,Male,30,Clothing,0,16,Mobile
63,Male,34,Clothing,1,3,Tablet
45,Male,30,Electronics,0,9,Desktop
42,Female,18,Books,1,5,Desktop
34,Male,24,Books,0,9,Tablet
59,Female,31,Books,0,5,Tablet
40,Female,39,Books,1,11,Mobile
55,Male,14,Books,1,15,Desktop
29,Male,48,Clothing,1,1,Mobile
44,Female,37,Books,1,17,Tablet
39,Female,30,Electronics,0,7,Mobile
37,Female,45,Books,1,16,Mobile
19,Female,35,Clothing,0,2,Desktop
29,Male,44,Clothing,1,18,Mobile
28,Female,42,Electronics,0,9,Desktop
58,Male,8,Books,0,11,Tablet
59,Male,41,Books,0,9,Tablet
63,Male,32,Electronics,1,16,Desktop
55,Male,29,Clothing,0,15,Mobile
43,Female,28,Books,0,19,Tablet
37,Male,7,Clothing,1,16,Tablet
64,Male,44,Clothing,0,15,Tablet
18,Female,20,Electronics,0,16,Tablet
33,Female,5,Electronics,1,11,Mobile
50,Male,43,Books,0,3,Mobile
27,Male,16,Books,0,7,Tablet
63,Male,13,Electronics,1,9,Desktop
63,Male,23,Electronics,1,18,Desktop
44,Male,18,Books,1,4,Mobile
47,Female,30,Electronics,1,1,Desktop
59,Male,17,Clothing,1,18,Tablet
23,Female,39,Clothing,0,16,Desktop
51,Female,33,Electronics,0,17,Tablet
48,Female,42,Books,1,10,Desktop
63,Female,49,Electronics,1,6,Desktop
48,Male,36,Books,0,6,Tablet
52,Female,16,Electronics,1,2,Desktop
25,Male,12,Electronics,1,11,Mobile
42,Female,26,Electronics,1,4,Desktop
36,Male,43,Books,0,3,Tablet
40,Female,42,Clothing,0,9,Mobile
26,Female,19,Electronics,1,10,Tablet
49,Female,15,Clothing,1,3,Tablet
23,Female,25,Electronics,1,12,Mobile
50,Male,14,Clothing,1,9,Desktop
64,Male,11,Electronics,1,2,Desktop
58,Female,14,Clothing,0,9,Tablet
62,Female,40,Electronics,1,1,Tablet
31,Male,33,Clothing,1,5,Desktop
36,Female,41,Clothing,1,3,Tablet
45,Male,49,Clothing,0,5,Tablet
32,Female,20,Clothing,0,13,Desktop
40,Male,28,Clothing,1,4,Mobile
58,Male,17,Books,1,7,Desktop
20,Female,44,Electronics,0,2,Desktop
37,Male,34,Books,1,15,Desktop
31,Female,20,Clothing,1,4,Desktop
57,Male,39,Books,0,11,Mobile
19,Female,7,Electronics,1,12,Tablet
35,Female,49,Books,0,13,Mobile
31,Female,41,Electronics,1,13,Desktop
31,Male,36,Clothing,0,2,Tablet
33,Male,43,Books,1,19,Mobile
64,Female,28,Electronics,0,12,Tablet
58,Male,30,Electronics,1,6,Tablet
63,Male,38,Clothing,0,16,Tablet
52,Female,32,Clothing,1,16,Tablet
55,Male,37,Electronics,1,17,Desktop
46,Male,46,Electronics,0,2,Desktop
22,Male,13,Books,1,1,Mobile
49,Female,23,Books,0,8,Tablet
56,Male,16,Clothing,0,12,Tablet
38,Male,15,Books,1,8,Tablet
53,Female,28,Electronics,1,19,Mobile
55,Male,40,Electronics,0,3,Mobile
30,Female,33,Electronics,0,3,Mobile
59,Male,11,Electronics,0,4,Tablet
49,Female,5,Clothing,1,4,Desktop
51,Male,8,Books,1,8,Mobile
61,Male,16,Books,1,16,Desktop
57,Male,17,Electronics,0,5,Desktop
28,Male,31,Clothing,1,16,Tablet
45,Female,11,Electronics,1,6,Mobile
48,Female,27,Electronics,0,8,Mobile
26,Female,45,Clothing,0,2,Desktop
33,Male,31,Books,0,6,Mobile
46,Female,39,Clothing,1,3,Mobile
61,Male,45,Books,0,17,Desktop
30,Male,9,Clothing,0,12,Desktop
22,Male,21,Electronics,0,11,Desktop
64,Male,21,Clothing,1,9,Desktop
23,Female,12,Clothing,0,6,Tablet
36,Female,35,Clothing,1,16,Mobile
21,Female,37,Electronics,1,8,Tablet
51,Male,32,Clothing,1,9,Desktop
63,Female,35,Electronics,1,16,Mobile
20,Male,16,Clothing,0,1,Desktop
64,Male,22,Books,0,2,Tablet
22,Male,40,Books,1,14,Desktop
31,Female,10,Books,0,14,Tablet
51,Male,43,Electronics,0,8,Mobile
32,Female,19,Books,1,6,Mobile
52,Male,24,Books,0,14,Mobile
54,Male,8,Electronics,1,16,Desktop
26,Female,24,Electronics,0,18,Tablet
44,Male,38,Electronics,1,8,Mobile
26,Male,22,Clothing,0,13,Desktop
52,Female,14,Books,1,16,Tablet
57,Male,21,Electronics,0,16,Desktop
22,Male,14,Electronics,0,18,Mobile
21,Female,48,Books,1,18,Tablet
31,Female,45,Books,0,10,Mobile
49,Male,13,Electronics,1,14,Tablet
28,Female,24,Clothing,1,2,Mobile
25,Male,48,Books,1,2,Mobile
29,Female,24,Clothing,0,6,Tablet
35,Female,35,Electronics,0,11,Mobile
51,Male,22,Books,0,15,Tablet
22,Male,8,Electronics,0,3,Mobile
61,Male,48,Electronics,1,15,Desktop
29,Male,46,Electronics,0,10,Tablet
38,Male,18,Clothing,0,14,Tablet
40,Male,24,Clothing,1,14,Desktop
55,Female,40,Electronics,1,11,Desktop
41,Female,11,Clothing,1,6,Tablet
28,Female,26,Clothing,0,2,Tablet
64,Male,13,Clothing,0,8,Mobile
60,Male,37,Clothing,0,2,Tablet
52,Male,24,Electronics,1,1,Desktop
46,Female,35,Books,1,19,Tablet
22,Female,26,Books,1,17,Mobile
63,Male,30,Electronics,0,9,Mobile
49,Male,42,Electronics,1,3,Tablet
56,Female,8,Electronics,0,16,Mobile
42,Female,36,Clothing,1,5,Desktop
52,Female,6,Clothing,1,7,Desktop
28,Female,39,Books,0,8,Mobile
32,Female,43,Books,0,16,Tablet
27,Male,21,Books,1,8,Mobile
32,Male,22,Books,0,15,Tablet
57,Female,38,Books,0,2,Mobile
18,Male,35,Clothing,0,19,Mobile
39,Female,26,Books,0,12,Desktop
24,Female,36,Clothing,1,12,Mobile
48,Male,47,Clothing,1,14,Desktop
19,Female,49,Clothing,0,10,Desktop
53,Male,31,Books,1,2,Desktop
26,Female,28,Clothing,1,16,Desktop
29,Male,28,Electronics,0,17,Mobile
25,Female,17,Clothing,0,2,Desktop
40,Male,33,Books,0,10,Mobile
48,Male,41,Electronics,0,3,Mobile
44,Female,10,Clothing,1,16,Mobile
18,Male,27,Clothing,0,3,Desktop
33,Male,35,Electronics,1,1,Tablet
56,Female,21,Clothing,1,2,Mobile
56,Female,45,Clothing,1,7,Tablet
37,Female,33,Electronics,1,8,Tablet
42,Male,47,Clothing,1,13,Tablet
26,Female,46,Electronics,0,17,Tablet
50,Male,36,Clothing,1,5,Tablet
48,Male,43,Electronics,1,16,Mobile
51,Male,47,Clothing,1,13,Mobile
30,Female,7,Books,0,4,Desktop
38,Male,26,Electronics,0,8,Mobile
24,Male,35,Books,0,16,Desktop
57,Female,41,Books,1,17,Mobile
44,Female,23,Books,0,11,Desktop
25,Male,15,Books,0,6,Mobile
37,Male,19,Electronics,0,6,Mobile
32,Male,37,Electronics,1,1,Mobile
45,Female,24,Books,0,1,Mobile
32,Female,9,Electronics,1,10,Desktop
32,Female,35,Electronics,0,12,Desktop
18,Female,36,Books,0,19,Desktop
45,Male,48,Books,0,4,Mobile
24,Male,22,Books,1,10,Desktop
40,Male,46,Books,1,2,Desktop
32,Female,19,Books,1,17,Tablet
36,Female,44,Books,0,7,Desktop
37,Female,47,Clothing,1,13,Desktop
64,Male,45,Books,0,14,Mobile
30,Male,23,Books,1,6,Desktop
38,Female,8,Electronics,1,11,Tablet
55,Male,5,Clothing,1,15,Mobile
60,Male,34,Clothing,1,12,Mobile
48,Male,35,Books,0,6,Mobile
53,Male,17,Electronics,0,6,Desktop
37,Female,46,Books,1,13,Desktop
61,Male,37,Clothing,1,13,Tablet
57,Female,18,Electronics,0,11,Mobile
32,Female,41,Electronics,0,2,Mobile
34,Female,43,Electronics,1,18,Mobile
44,Female,16,Clothing,0,2,Desktop
47,Male,42,Clothing,0,15,Tablet
28,Female,17,Electronics,1,12,Desktop
18,Female,42,Electronics,1,14,Tablet
22,Male,31,Clothing,0,4,Desktop
56,Male,5,Electronics,1,18,Mobile
21,Male,34,Clothing,1,13,Desktop
38,Female,29,Books,0,19,Desktop
25,Female,33,Books,0,16,Desktop
31,Male,46,Books,1,15,Tablet
47,Female,40,Books,0,6,Mobile
25,Male,13,Clothing,1,14,Tablet
64,Female,43,Clothing,1,9,Tablet
44,Female,45,Books,1,17,Mobile
61,Male,19,Clothing,0,10,Mobile
62,Female,6,Clothing,0,10,Tablet
54,Male,47,Books,0,15,Mobile
19,Female,32,Clothing,0,7,Mobile
28,Female,29,Electronics,1,1,Tablet
31,Male,21,Electronics,0,13,Desktop
48,Male,37,Electronics,0,6,Tablet
22,Female,25,Clothing,0,12,Mobile
40,Female,42,Clothing,0,12,Desktop
42,Male,44,Clothing,1,19,Mobile
55,Female,8,Books,1,9,Tablet
53,Male,40,Books,0,13,Desktop
37,Female,30,Books,0,19,Desktop
43,Female,10,Electronics,0,4,Desktop
