Region,Sector,Year,Employment,Investment,Growth Rate (%),Exports,Environmental Impact,Revenue
Kakinada,Healthcare,2015,19281,,18.87746390414215,23,High,498.60642937492423
Kakinada,Technology,2022,28825,436,-0.856274615,208,Medium,143.2666426773416
Visakhapatnam,Technology,2016,,908,13.743821967425951,379,Medium,1080.7939034642277
Kakinada,Technology,2017,18229,811,0.7772230533642137,198,Medium,115.30327896278378
Visakhapatnam,Manufacturing,2021,20014,698,-4.374621203,363,High,879.465144
Guntur,Healthcare,2021,15322,578,-0.120634624,199,High,438.3027318732809
Guntur,Healthcare,2021,41379,408,-0.632509244,158,Low,864.4193622828257
Visakhapatnam,Technology,2014,17820,942,13.763099517418723,62,Low,501.6483974540844
Guntur,Healthcare,2014,34872,754,-2.060009585,335,Medium,725.4675277288553
Kakinada,Agriculture,2018,24901,737,-9.854905779,152,Low,298.3693444093119
Nellore,Agriculture,2015,45040,508,-0.981306374,479,Medium,600.0149636220116
Nellore,Manufacturing,2019,35364,625,15.483343807471527,212,Low,952.7708988
Visakhapatnam,Technology,2018,24621,209,-3.330073068,147,High,771.0401472869485
Guntur,Technology,2019,44315,694,3.0310219447146753,290,High,795.0352922963199
Nellore,Energy,2016,,241,5.743634526891668,491,Medium,419.8421592098089
Visakhapatnam,Healthcare,2019,17442,350,16.29592022047333,126,High,938.0357207716567
Visakhapatnam,Energy,2015,31222,485,-4.039358859,369,Low,943.4091095337359
Vijayawada,Technology,2017,30057,352,-3.659290241,59,Low,383.1192983526875
Visakhapatnam,Healthcare,2018,46134,324,10.152739996324327,171,Low,335.8948775880908
Vijayawada,Agriculture,2022,33145,,24.57595715306877,65,Medium,186.36826879791718
Vijayawada,Energy,2015,11068,948,6.243135264802653,53,High,802.1849223103292
Kakinada,Agriculture,2019,33939,612,-8.612901448,333,Low,112.28904313639032
Guntur,Healthcare,2015,40968,410,-3.345781957,347,High,156.28229397683103
Kakinada,Healthcare,2020,27883,535,2.4993477038633127,306,High,472.3715102156687
Visakhapatnam,Technology,2021,8282,989,8.390369546858297,19,High,945.9807548184285
Kakinada,Energy,2015,18043,226,-2.3321535,32,Medium,190.72933308964792
Guntur,Agriculture,2020,26727,81,14.23138659299202,267,Low,330.52742314032355
Visakhapatnam,Agriculture,2018,28222,419,12.794332045967487,139,High,163.60825127260375
Kakinada,Healthcare,2022,4992,380,18.645779277896743,138,High,878.8539612560077
Nellore,Agriculture,2015,24827,499,-1.152354344,71,Medium,573.2497518255432
Visakhapatnam,Agriculture,2023,21946,469,8.503734842,259,Medium,1029.8825164110426
Visakhapatnam,Energy,2019,22311,893,3.922216557,487,High,430.02539385409955
Nellore,Energy,2022,5722,908,12.223894754279247,280,Low,826.9929643688556
Guntur,Agriculture,2018,46266,362,-6.552529457,499,High,714.2798433665952
Guntur,Agriculture,2020,19584,668,2.817201808220286,358,Medium,295.81890807891153
Nellore,Technology,2017,44020,608,17.38490669108608,224,High,848.7002326818034
Kakinada,Manufacturing,2015,7734,106,-2.663652183,144,High,780.1765286857253
Nellore,Healthcare,2019,47477,391,10.761457431060608,181,High,307.0772986
Visakhapatnam,Technology,2021,26382,90,2.779174119285895,174,Low,987.5012567073574
Nellore,Technology,2014,10711,944,9.886975166641827,391,Low,197.33304557309884
Nellore,Energy,2019,36342,803,0.5352477448297464,62,Low,606.2980393909828
Kakinada,Agriculture,2017,13225,267,1.0928817280059882,24,Medium,521.9179942
Nellore,Manufacturing,2016,46036,807,4.800738370089782,497,High,668.7419586466245
Kakinada,Energy,2022,47221,863,0.2850046140225011,280,High,601.4595898190142
Kakinada,Manufacturing,2017,12294,567,2.966878843321642,166,High,502.8222030416337
Visakhapatnam,Healthcare,2023,40051,349,16.91513195926496,437,Low,1022.0338105378347
Kakinada,Agriculture,2018,26010,70,12.222106852095816,254,Medium,180.55547479646708
Vijayawada,Agriculture,2019,7402,475,6.971955809764914,15,High,280.11679009638334
Vijayawada,Healthcare,2023,9816,79,14.287121870423142,430,High,590.2868262776343
Visakhapatnam,Energy,2020,20727,837,13.488110856680613,56,Medium,998.8954878704167
Nellore,Healthcare,2015,6104,725,1.3048790356979554,280,Medium,792.4603730088102
Nellore,Agriculture,2014,49239,512,-7.850656618,280,Low,402.80463811573907
Kakinada,Energy,2023,38130,679,1.8425157372148968,210,High,445.51068185568914
Vijayawada,Agriculture,2019,42326,993,6.681120715830989,95,High,878.3435287082017
Nellore,Manufacturing,2017,43723,806,3.177287650040965,187,High,910.6089384593301
Vijayawada,Energy,2019,29702,,14.416001859315575,482,Low,1103.4174541122052
Vijayawada,Energy,2015,34471,712,2.347252079982919,122,Low,291.7124348094784
Nellore,Technology,2014,22881,651,7.339319831724527,165,High,912.7789721045267
Vijayawada,Agriculture,2020,5544,792,10.866713044742628,310,High,492.0643673143616
Guntur,Agriculture,2015,23152,589,-1.41616534,485,High,807.6587861497636
Visakhapatnam,Agriculture,2019,13270,282,12.425962906267113,257,High,973.0412153956732
Nellore,Agriculture,2022,43864,324,5.307834621173056,448,Medium,963.1973841726007
Nellore,Technology,2018,7598,417,1.1459584420129412,420,Low,868.7786467
Vijayawada,Agriculture,2015,8443,145,-9.79409396,369,Medium,654.7985637577085
Guntur,Energy,2019,31932,115,8.845772896695587,308,Medium,772.1726388
Visakhapatnam,Manufacturing,2020,41449,181,-2.089992054,365,Medium,967.2171143818246
Visakhapatnam,Healthcare,2023,2965,,15.061293637037341,17,High,997.8213614013339
Guntur,Manufacturing,2015,19318,102,10.998267186263119,113,Medium,479.21823252998837
Vijayawada,Technology,2022,6362,108,-2.13400141,87,Medium,398.6952784768141
Nellore,Manufacturing,2017,44675,739,6.577950849,427,High,165.6110567723457
Kakinada,Healthcare,2021,10290,261,7.3372178434587205,292,High,898.1501385714273
Vijayawada,Manufacturing,2014,31399,,9.94072483,465,High,241.6206389112896
Vijayawada,Technology,2023,11222,,4.295074781863393,344,High,149.19801238049203
Vijayawada,Technology,2023,15633,854,5.826862628614128,149,Low,802.7614068483647
Vijayawada,Agriculture,2015,7416,443,5.126787129519171,92,Medium,686.7116669837699
Guntur,Energy,2015,35763,507,11.31317194376047,262,Medium,306.3577817548656
Kakinada,Energy,2020,8276,601,-1.318154788,129,Medium,260.0778897268736
Visakhapatnam,Manufacturing,2018,24507,59,-2.009239012,333,Medium,633.814549
Visakhapatnam,Agriculture,2020,29514,427,-2.728401622,268,High,172.3497250750953
Nellore,Manufacturing,2015,25252,501,12.105717772200638,422,Low,861.6496460387252
Visakhapatnam,Manufacturing,2015,41768,295,17.17266811,328,Medium,581.6593709
Nellore,Technology,2016,35370,258,7.105326643994765,161,High,482.3317427415065
Nellore,Technology,2015,44039,136,-4.375727489,110,Medium,673.0490106147605
Kakinada,Healthcare,2014,10304,593,3.4092177970927438,259,High,136.21666153675997
Guntur,Technology,2019,7259,269,19.964006212126716,344,Low,962.7031767106208
Nellore,Healthcare,2019,26040,832,5.445289572537506,24,Medium,261.30480924351207
Guntur,Technology,2017,,222,18.58085708367422,318,Low,291.24950272575677
Kakinada,Energy,2022,,210,-2.209063867,287,Low,991.3609658793622
Vijayawada,Manufacturing,2019,30945,812,3.3805795053392913,180,High,128.45030558335503
Kakinada,Energy,2016,17246,470,16.364129223531013,237,High,988.9114073505957
Vijayawada,Agriculture,2015,21151,553,3.88772446,314,Low,804.4991162631756
Vijayawada,Healthcare,2016,27219,803,8.669678120707093,33,High,194.61751530927796
Kakinada,Technology,2014,,257,-3.924945864,205,Medium,370.9128891298137
Visakhapatnam,Energy,2017,42598,678,7.258761026391522,361,High,297.2143997589345
Kakinada,Agriculture,2019,28484,91,-9.901766964,448,High,136.98939206235545
Guntur,Healthcare,2021,49770,975,-1.210302202,450,Low,533.1995535261904
Nellore,Agriculture,2023,41430,432,0.35501385761608617,72,Low,392.5336598649015
Visakhapatnam,Energy,2019,39003,753,14.924691368974639,411,Medium,452.38292600837906
Visakhapatnam,Agriculture,2021,36194,211,7.582632671584452,493,High,187.9993549370432
Guntur,Healthcare,2018,15751,475,0.16282912324459975,226,High,185.77343833541184
Visakhapatnam,Manufacturing,2015,32139,713,-3.751937858,432,Medium,722.2486830694974
Vijayawada,Agriculture,2015,20141,50,-9.437691759,469,Low,900.2811541204443
Guntur,Technology,2021,46678,152,3.810775638818516,429,Low,868.7923789710042
Nellore,Healthcare,2015,11832,,6.398110607985426,242,High,947.1540484151541
Nellore,Healthcare,2022,36609,663,9.356759506,61,Low,980.0353155276122
Visakhapatnam,Manufacturing,2014,15319,739,5.401272628419234,255,High,325.9154047240181
Vijayawada,Technology,2015,33094,58,13.714608675088321,30,Low,899.9544730315512
Visakhapatnam,Energy,2023,18167,854,14.303812620186616,291,Low,1092.1545597763936
Kakinada,Agriculture,2018,46168,504,-7.33451818,264,High,461.03402837348335
Visakhapatnam,Technology,2021,17673,917,-4.602665171,165,Medium,218.7935603773458
Vijayawada,Technology,2020,49732,854,2.7851411261219496,291,Medium,311.7851052170814
Nellore,Energy,2018,47874,336,9.046266326132464,138,Medium,652.3954549
Vijayawada,Energy,2018,49402,309,1.8613012551202974,125,Low,641.7514208783217
Visakhapatnam,Manufacturing,2016,8077,900,19.860775063569086,177,Low,810.7469755721218
Kakinada,Healthcare,2014,38676,849,13.418755522830686,458,Low,667.9252343888326
Vijayawada,Manufacturing,2019,48382,807,15.414390333981988,180,High,551.3941299952346
Guntur,Energy,2014,10039,704,19.11273889979137,43,High,472.55368185453125
Kakinada,Energy,2023,6000,802,12.87139935501023,101,Low,431.22862282718205
Nellore,Manufacturing,2022,28280,405,19.79992522537128,80,High,374.1896971627537
Vijayawada,Energy,2015,,,-0.57161363,359,High,783.8910695574606
Guntur,Energy,2016,13279,533,12.55746549094727,79,High,444.93129106674894
Vijayawada,Energy,2021,11663,810,0.5398357609861835,441,Low,215.3726696639881
Nellore,Energy,2020,1164,864,3.492863595902108,464,Medium,663.1783414685942
Vijayawada,Technology,2023,13125,715,16.768157666304887,206,Low,264.8923273140799
Visakhapatnam,Agriculture,2014,6203,64,10.351707184667017,487,Low,424.6250925981869
Kakinada,Technology,2023,33780,585,8.299293362412456,485,High,217.55086617011287
Nellore,Manufacturing,2015,39943,873,-6.980554013,269,High,368.76494086670755
Visakhapatnam,Energy,2016,21455,989,15.64021681268985,245,High,1150.6817442775027
Vijayawada,Manufacturing,2017,45291,766,6.782610043912706,55,High,671.9547929363713
Vijayawada,Technology,2019,14786,902,3.750972534648824,492,Low,955.8337722625324
Kakinada,Agriculture,2017,2499,312,-6.95954608,33,High,855.2862162319326
Guntur,Agriculture,2016,40499,357,1.9469326413264412,494,Medium,919.9505495295354
Vijayawada,Healthcare,2023,18594,278,19.94460969550162,277,High,956.4460149534945
Nellore,Technology,2017,7654,610,3.0882478544534724,184,High,391.8383119121662
Nellore,Agriculture,2020,6475,139,0.4017558888320014,168,Medium,465.55844068547646
Kakinada,Healthcare,2018,42062,,3.3519304354461816,214,Medium,728.7429147853294
Nellore,Technology,2016,19946,117,3.2310869690894233,147,Low,454.78037175383463
Visakhapatnam,Healthcare,2020,3234,241,14.826800833086438,437,High,242.7325900077383
Vijayawada,Technology,2014,41382,586,10.56484491406725,404,Low,1036.909991196434
Visakhapatnam,Healthcare,2018,39774,,-2.417663311,292,Medium,437.07462739346744
Kakinada,Healthcare,2022,33486,694,12.120092391146404,24,Medium,708.1134412
Vijayawada,Manufacturing,2020,12419,679,17.30846175552021,460,Low,921.5244553199823
Vijayawada,Healthcare,2023,49708,656,19.48120696754963,180,Low,632.7967177071256
Guntur,Manufacturing,2014,21223,456,15.917768014586542,139,Medium,465.58502214651463
Guntur,Healthcare,2019,,912,6.197283621111579,204,Medium,314.5192266245376
Guntur,Agriculture,2018,11306,591,3.9304761232510987,203,High,412.2291139
Guntur,Healthcare,2016,37176,545,11.96954235592117,83,Low,995.2340058397704
Kakinada,Manufacturing,2023,32533,872,5.089736769,453,Low,937.3825046268022
Vijayawada,Agriculture,2016,4656,164,13.264050675889315,411,High,900.7530431084584
Vijayawada,Energy,2019,37734,903,-1.272608033,444,Low,314.5083494600762
Visakhapatnam,Energy,2021,49336,952,8.844414064981207,391,Medium,719.1988218986211
Nellore,Technology,2018,28188,863,13.63631033767551,495,Medium,1035.6813582141397
Nellore,Manufacturing,2016,28018,763,17.498785097660658,483,High,1096.515730295151
Vijayawada,Agriculture,2021,,,-2.767939389,71,Low,426.3540588124719
Visakhapatnam,Technology,2017,24340,379,6.825878127092507,228,Medium,938.8700781016806
Guntur,Technology,2014,11338,879,9.481695739379981,92,Low,846.3441055491501
Vijayawada,Manufacturing,2023,27234,87,3.691793536722784,327,Medium,403.21186037694883
Kakinada,Technology,2023,,454,6.844584057695556,78,Low,892.0744116219378
Visakhapatnam,Energy,2019,16494,824,-3.177074702,255,High,592.8209044569631
Vijayawada,Technology,2015,17373,419,10.704565112758878,140,Medium,957.8521278224597
Kakinada,Manufacturing,2018,8973,483,4.1262819385451355,65,High,628.9299418
Vijayawada,Manufacturing,2016,22383,432,1.9480502692339767,223,High,544.4155771630908
Visakhapatnam,Healthcare,2020,33406,182,9.831777324699807,143,Low,650.8938347309537
Nellore,Energy,2018,16577,,2.887230162055597,490,Low,726.9823520899625
Nellore,Manufacturing,2020,43369,624,3.7956724271702864,125,Low,665.6849959455426
Visakhapatnam,Technology,2021,28185,171,12.061976655921548,10,Medium,560.6259800816258
Guntur,Manufacturing,2014,31078,417,3.3869152640217433,305,Low,458.1234366509707
Nellore,Manufacturing,2017,48452,188,19.215345383648238,343,Medium,429.1248493212587
Kakinada,Manufacturing,2020,19280,565,16.997635832694808,321,Medium,324.03664245472567
Guntur,Manufacturing,2022,38696,664,4.368772904402341,167,Low,406.0086520852316
Kakinada,Manufacturing,2022,6620,512,14.084766961033992,384,Low,631.1140068404941
Vijayawada,Technology,2014,18800,966,19.018502739656252,456,High,672.7187364650794
Guntur,Technology,2021,20874,597,11.142758618640933,485,High,913.5222689532864
Guntur,Manufacturing,2019,27090,251,5.258439858394272,126,Medium,602.1986840445696
Guntur,Agriculture,2015,16691,905,-19.42751725,356,Medium,582.0452422
Visakhapatnam,Healthcare,2017,6892,358,-4.571207983,287,Medium,601.6350754
Guntur,Energy,2018,,54,17.674357326711966,91,Low,884.5441529564245
Kakinada,Agriculture,2021,,643,6.365800647927379,230,High,236.93209816617303
Guntur,Healthcare,2020,,809,7.512372376915346,432,High,190.77509252924514
Visakhapatnam,Agriculture,2014,23641,553,6.257678932681401,452,Low,302.60496449772813
Visakhapatnam,Technology,2016,48969,760,7.417653242419064,11,High,443.37416464238487
Kakinada,Healthcare,2022,47995,176,-3.054413384,261,High,319.62423244403533
Guntur,Energy,2021,26348,942,18.78659199364549,461,Low,1123.9696965801404
Visakhapatnam,Energy,2019,19255,544,2.8236404337089613,499,Low,1006.3606039593767
Visakhapatnam,Healthcare,2014,7499,709,12.046823587419173,74,Medium,747.4119792
Nellore,Healthcare,2020,48342,921,-1.093466505,392,Medium,890.9291734915646
Vijayawada,Healthcare,2015,41699,964,-3.910982986,78,High,168.29812401795323
Kakinada,Technology,2017,42968,868,-4.967134164,43,Low,104.88527545444592
Visakhapatnam,Energy,2018,2983,364,9.264001294,19,Low,613.7209647084217
Vijayawada,Energy,2020,,806,9.057062569,440,High,915.9999243076559
Kakinada,Energy,2023,,464,-1.971535654,483,Low,456.8520745664726
Kakinada,Healthcare,2015,24729,657,8.993962323232267,173,Medium,767.0903325
Guntur,Agriculture,2018,35421,504,-3.879775965,383,Low,802.4459291379288
Visakhapatnam,Agriculture,2015,45277,693,0.023468399908985305,132,High,793.1626360113693
Vijayawada,Technology,2019,46331,961,-4.366558676,423,High,635.0373711207491
Kakinada,Technology,2016,1737,807,10.526852211760843,285,Medium,592.9516973
Kakinada,Energy,2020,45289,999,18.425242487803594,359,High,961.0681724531579
Visakhapatnam,Agriculture,2018,31346,127,9.573944149182001,345,Medium,196.15890906946115
Guntur,Energy,2016,24139,963,15.712492803606729,128,Medium,937.3113056987328
Guntur,Energy,2023,45771,134,-0.165534753,369,High,783.7781834309484
Kakinada,Technology,2018,18676,910,2.659525923,150,High,143.20168590300588
Vijayawada,Technology,2017,4048,430,17.033122236623793,359,High,974.2424256174824
Kakinada,Healthcare,2016,34053,,2.1289757377516834,378,High,536.9034488
Guntur,Energy,2021,44048,380,-4.127353523,164,High,749.3160566119453
Guntur,Agriculture,2017,34887,246,-4.786811493,129,High,495.22444372840005
Vijayawada,Technology,2023,28729,106,1.8793506725645797,495,High,476.9921117129185
Kakinada,Healthcare,2019,3056,868,10.091113112649696,106,Medium,976.5908618177994
Visakhapatnam,Healthcare,2021,19288,462,8.050585441608717,458,Low,544.1937047402323
Guntur,Healthcare,2017,17361,597,1.0080720186207666,82,Medium,618.0181899511659
Guntur,Energy,2023,42043,789,-2.608785011,302,Medium,301.41668626242233
Vijayawada,Technology,2022,26345,245,14.099926232988576,326,Medium,758.5448193
Vijayawada,Healthcare,2021,19744,680,2.1274874845748517,170,High,259.46691489510897
Kakinada,Technology,2023,36186,500,10.082287765300434,401,Low,885.4114388265021
Nellore,Technology,2014,23135,898,0.4605782165764891,171,High,397.1359923848569
Nellore,Energy,2016,35553,927,13.220554502318638,57,High,804.5545402364937
Guntur,Agriculture,2019,,320,0.6800756820458638,124,Medium,833.1762421825467
Visakhapatnam,Energy,2017,15919,619,2.1033966051349626,284,Low,640.0200249857854
Guntur,Agriculture,2015,17433,564,9.931475641202688,68,Medium,731.0135226163832
Visakhapatnam,Agriculture,2023,36184,541,7.797052130732229,355,Low,694.1820520272613
Nellore,Agriculture,2016,27201,739,-4.467898352,211,Medium,409.98223117778844
Visakhapatnam,Agriculture,2015,12201,576,4.716091742901542,428,Low,361.16468843911287
Vijayawada,Manufacturing,2014,49784,927,1.2134000503209084,209,Medium,1007.2482184664748
Nellore,Energy,2016,37067,194,11.77455853173796,151,Medium,406.84264355157165
Nellore,Energy,2016,42540,870,5.833890505447034,445,High,673.7548473973892
